Jersey_number,Name,T,7M,7M W%,FT,W%,A,B,St,2Min,RK,P,P%,Team_Type,Team,Date
5,* Ivan Martinovic,7,4,100.0,3,58.33,3,0,1,0,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
8,* Tim Nothdurft,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
9,* Steven Plucnar Jacobsen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
10,* Juri Knorr,5,0,0.0,5,55.56,2,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
11,* Arnór Snær Óskarsson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
13,* Sebastian Heymann,4,0,0.0,4,80.0,2,1,1,0,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
15,* David Móré,2,0,0.0,2,100.0,1,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
22,* Gustav Davidsson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
24,* Patrick Groetzki,0,0,0.0,0,0.0,1,0,0,1,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
25,* Olle Forsell Schefvert,1,0,0.0,1,50.0,2,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
29,* David Späth,2,0,0.0,2,100.0,1,0,0,0,0,15,36.59,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
42,* Jon Lindenchrone Andersen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
80,* Jannik Kohlbacher,8,0,0.0,8,80.0,1,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
1,* Adam Morawski,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
4,* Nikolaj Enderleit,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
6,* Erik Balenciaga,0,0,0.0,0,0.0,4,0,0,0,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
7,* David Mandic,3,0,0.0,3,75.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
8,* Adrian Sipos,1,0,0.0,1,100.0,0,2,0,0,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
10,* Dainis Kristopans,4,0,0.0,4,57.14,2,0,0,1,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
11,* Dimitri Ignatow,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
13,* Rogerio  Moraes Ferreira,3,0,0.0,3,75.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
16,* Nebojsa Simic,0,0,0.0,0,0.0,1,0,1,0,0,12,31.58,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
19,* Elvar Örn Jonsson,3,0,0.0,3,42.86,2,2,1,0,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
21,* Arnar Freyr Arnarsson,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
24,* Alexandre Cavalcanti,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
33,* Aaron  Mensing,4,0,0.0,4,44.44,3,0,0,1,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
71,* Mohamed Amine Darmoul,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
73,* Timo Kastening,6,2,100.0,4,100.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
83,* Ian Barrufet,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
1,* Benjamin Burić,0,0,0.0,0,0.0,0,0,0,0,0,7,31.82,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
2,* Simon  Pytlick,7,0,0.0,7,70.0,2,0,0,1,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
4,* Johannes Golla,2,0,0.0,2,100.0,0,1,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
5,* Niclas Kirkeløkke,1,0,0.0,1,50.0,3,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
19,* Oskar Czertowicz,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
20,* Kevin Møller,0,0,0.0,0,0.0,0,0,0,0,0,5,22.73,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
22,* Mads  Mensah Larsen,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
24,* Jim Gottfridsson,2,0,0.0,2,66.67,8,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
25,* Lukas Jørgensen,3,0,0.0,3,100.0,1,1,1,0,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
26,* Johan Hansen,5,0,0.0,5,83.33,0,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
27,* Aksel Horgen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
29,* August Pedersen,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
31,* Emil Jakobsen,10,3,100.0,7,100.0,0,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
33,* Kay Smits,4,2,100.0,2,57.14,2,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
43,* Blaž Blagotinšek,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
64,* Lasse Møller,0,0,0.0,0,0.0,3,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"21.09.2024, 20:30
Zuschauerzahl: 6004"
2,* Oskar Neudeck,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
5,* Rutger ten Velde,1,0,0.0,1,33.33,0,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
7,* Victor Klöve,2,0,0.0,2,40.0,1,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
9,* Andreas Flodman,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
12,* Julian Buchele,0,0,0.0,0,0.0,0,0,0,0,0,4,16.67,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
13,* Josip Sarac,4,0,0.0,4,80.0,2,0,2,1,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
16,* Tibor Ivanisevic,0,0,0.0,0,0.0,0,0,0,0,0,2,10.53,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
20,* Ludvig Hallbäck,10,0,0.0,10,76.92,0,0,1,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
22,* Erik Persson,5,0,0.0,5,83.33,0,0,0,1,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
24,* Marcel Schiller,3,1,100.0,2,60.0,0,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
25,* Ludvig Jurmala Aström,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
27,* Oskar Sunnefeldt,3,0,0.0,3,50.0,2,0,1,1,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
28,* Franko Lastro,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
33,* Ymir Örn Gislason,2,0,0.0,2,100.0,1,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
40,* Elias Newel,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
77,* David Schmidt,1,0,0.0,1,33.33,0,0,0,1,0,0,0.0,Away,FRISCH AUF! Göppingen,"21.09.2024, 20:30
Zuschauerzahl: 6004"
4,* Adam Nyfjäll,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
9,* Vilhelm Poulsen,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
10,* Renars Uscins,11,0,0.0,11,68.75,5,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
16,* Simon Gade,0,0,0.0,0,0.0,0,0,0,0,0,6,26.09,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
19,* Marius Steinhauser,5,1,100.0,4,62.5,1,0,1,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
22,* Marian Michalczik,2,0,0.0,2,100.0,4,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
23,* Uladzislau Kulesh,2,0,0.0,2,66.67,3,0,1,1,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
26,* Jonathan Edvardsson,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
28,* Maximilian  Gerbl,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
35,* Joel Birlehm,0,0,0.0,0,0.0,0,0,0,0,0,4,19.05,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
39,* Lukas Stutzke,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
42,* Martin Hanne,4,0,0.0,4,80.0,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
44,* Thomas Alfred Solstad,1,0,0.0,1,100.0,0,0,0,1,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
54,* Justus Fischer,7,0,0.0,7,100.0,0,0,1,1,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
56,* Hannes Feise,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
74,* Vincent Büchner,3,0,0.0,3,100.0,2,0,2,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"22.09.2024, 15:00
Zuschauerzahl: 8709"
1,* Lasse Ludwig,0,0,0.0,0,0.0,0,0,0,0,0,4,19.05,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
3,* Fabian Wiede,1,0,0.0,1,50.0,3,0,1,0,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
5,* Max Darj,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
9,* Jerry Tollbring,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
11,* Lasse Bredekjaer Andersson,9,0,0.0,9,60.0,4,0,0,1,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
17,* Nils Lichtlein,1,0,0.0,1,20.0,2,0,0,0,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
19,* Mathias Gidsel,9,0,0.0,9,100.0,1,0,0,0,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
20,* Tim Freihöfer,9,1,50.0,8,81.82,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
25,* Matthes Langhoff,0,0,0.0,0,0.0,0,0,0,2,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
27,* Max Beneke,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
29,* Lukas Herburger,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
34,* Hakun West av Teigum,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
36,* Tobias Reichmann,4,1,50.0,3,80.0,1,0,0,0,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
93,* Mijajlo Marsenic,2,0,0.0,2,100.0,0,0,0,1,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
95,* Paul Drux,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
96,* Dejan Milosavljev,0,0,0.0,0,0.0,0,0,0,0,0,6,23.08,Away,Füchse Berlin,"22.09.2024, 15:00
Zuschauerzahl: 8709"
4,* Andri Mar Runarsson,3,1,100.0,2,75.0,3,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
5,* Simon Ernst,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
7,* Luca Witzke,9,0,0.0,9,100.0,5,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
8,* Lucas Krzikalla,0,0,0.0,0,0.0,0,0,1,0,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
9,* Nils Greilich,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
11,* Lukas Binder,8,2,100.0,6,88.89,0,0,3,0,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
12,* Kristian Sæverås,1,0,0.0,1,100.0,0,0,0,0,0,14,35.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
13,* Matej Klima,2,0,0.0,2,50.0,4,0,0,1,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
14,* Marko Mamic,1,0,0.0,1,100.0,0,0,0,1,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
16,* Leopold Huber,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
18,* Staffan Peter,0,0,0.0,0,0.0,0,1,0,0,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
24,* Moritz Preuss,1,0,0.0,1,100.0,0,1,0,2,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
29,* Friedrich Schmitt,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
32,* Franz Semper,9,0,0.0,9,64.29,0,0,0,1,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
33,* Luka Rogan,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Home,SC DHfK Leipzig,"22.09.2024, 16:30
Zuschauerzahl: 4321"
1,* Dominik Kuzmanović,0,0,0.0,0,0.0,0,0,0,0,0,10,31.25,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
4,* Ellidi Snaer Vidarsson,5,0,0.0,5,71.43,0,0,0,0,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
5,* Tilen Kodrin,0,0,0.0,0,0.0,1,0,0,1,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
6,* Milos Vujovic,7,6,100.0,1,100.0,0,0,0,0,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
7,* Julian Köster,4,0,0.0,4,66.67,4,2,0,0,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
8,* Lukas Blohme,6,0,0.0,6,85.71,0,0,0,1,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
11,* Mathis Häseler,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
14,* Teitur Örn Einarsson,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
15,* Miro Schluroff,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
16,* Bertram Obling,0,0,0.0,0,0.0,0,0,0,0,0,1,8.33,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
19,* Giorgi Tskhovrebadze,1,0,0.0,1,25.0,0,0,0,0,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
22,* Kentin Mahé,3,0,0.0,3,60.0,2,0,1,1,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
23,* Ole Pregler,1,0,0.0,1,33.33,1,0,0,0,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
27,* Kristjan Horzen,1,0,0.0,1,50.0,3,1,0,0,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
66,* Stepan Zeman,1,0,0.0,1,100.0,0,2,0,2,0,0,0.0,Away,VfL Gummersbach,"22.09.2024, 16:30
Zuschauerzahl: 4321"
1,* Sergey Hernández Ferrer,0,0,0.0,0,0.0,0,0,0,0,0,2,13.33,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
3,* Isak Persson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
6,* Matthias Musche,8,2,100.0,6,88.89,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
8,* Manuel Zehnder,2,1,50.0,1,33.33,1,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
9,* Tim Zechel,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
10,* Gisli Thorgeir Kristjansson,3,0,0.0,3,50.0,6,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
11,* Daniel Pettersson,4,0,0.0,4,66.67,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
14,* Omar Ingi Magnusson,3,3,60.0,0,42.86,3,0,1,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
15,* Antonio Serradilla Cuenca,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
17,* Tim Hornke,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
20,* Philipp Weber,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
21,* Albin Lagergren,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
22,* Lukas Mertens,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
23,* Magnus Saugstrup,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
24,* Christian O'Sullivan,1,0,0.0,1,50.0,1,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
34,* Michael Damgaard,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
54,* Oscar Bergendahl,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
80,* Nikola Portner,0,0,0.0,0,0.0,0,0,0,0,0,13,44.83,Home,SC Magdeburg,"22.09.2024, 18:00
Zuschauerzahl: 6600"
4,* Domagoj Duvnjak,1,0,0.0,1,20.0,4,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
6,* Harald Reinkind,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
7,* Magnus Landin Jacobsen,2,0,0.0,2,66.67,1,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
11,* Petter Øverby,3,0,0.0,3,75.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
12,* Leon Nowottny,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
16,* Tomas Mrkva,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
17,* Patrick Wiencek,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
19,* Henri Pabst,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
21,* Eric Johansson,4,0,0.0,4,57.14,6,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
23,* Rune Dahmke,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
24,* Lukas Zerbe,4,0,0.0,4,80.0,0,0,0,1,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
25,* Linus Kutz,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
33,* Andreas Wolff,0,0,0.0,0,0.0,0,0,0,0,0,14,37.84,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
34,* Samir Bellahcene,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
45,* Emil Wernsdorf  Madsen,9,0,0.0,9,69.23,3,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
49,* Karl Erik Edvin Wallinius,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
53,* Nikola Bilyk,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
61,* Hendrik Pekeler,4,0,0.0,4,100.0,1,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
71,* Elias Ellefsen á Skipagøtu,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
91,* Bence Imre,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"22.09.2024, 18:00
Zuschauerzahl: 6600"
1,* Luca Krivokapic,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
2,* Nico Bacani,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
5,* Jorge Serrano Villalobos,1,0,0.0,1,25.0,0,0,0,1,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
